#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          26     3.65339    0.194463   0.0149131
          26     3.88909    0.133549   0.0133037
          26     4.12479    0.105717  0.00926779
          26     4.36049   0.0787351  0.00696497
          26     4.59619   0.0673663  0.00892613
          26      4.8319   0.0579479  0.00644759
          26      5.0676   0.0294767  0.00596122
          26      5.3033   0.0208124  0.00447339
          26       5.539   0.0248743  0.00540265
          26     5.77471  0.00270446 0.000819005
          26     6.01041  0.00800654    0.003405
          26     6.24611  0.00115217 0.000568657
          26     6.48181           0           0
          26     6.71751           0           0
          26     6.95322           0           0
          27    0.117851  0.00757484  0.00260312
          27    0.353553    0.060048  0.00716945
          27    0.589256    0.123695  0.00991929
          27    0.824958    0.245171   0.0161082
          27     1.06066    0.287069   0.0173843
          27     1.29636    0.387852   0.0150954
          27     1.53206     0.47217   0.0185157
          27     1.76777    0.537035   0.0197024
          27     2.00347    0.511841   0.0191844
          27     2.23917    0.564274   0.0236333
          27     2.47487    0.444168   0.0193007
          27     2.71058    0.457115   0.0195751
          27     2.94628     0.42191   0.0181384
          27     3.18198    0.371262   0.0150558
          27     3.41768     0.26755   0.0141446
          27     3.65339    0.192433   0.0144983
          27     3.88909    0.133585    0.012811
          27     4.12479    0.106988  0.00901126
          27     4.36049   0.0778706  0.00676045
          27     4.59619   0.0659283   0.0087106
          27      4.8319   0.0579339   0.0062088
          27      5.0676   0.0302025  0.00578445
          27      5.3033   0.0210623  0.00431468
          27       5.539   0.0241729  0.00524788
          27     5.77471  0.00369967  0.00125529
          27     6.01041  0.00863189  0.00333582
          27     6.24611   0.0011095 0.000549195
          27     6.48181           0           0
          27     6.71751           0           0
          27     6.95322           0           0
          28    0.117851  0.00777894  0.00251814
          28    0.353553   0.0632489   0.0075944
          28    0.589256     0.12451  0.00959846
          28    0.824958    0.241313   0.0159883
          28     1.06066    0.284294   0.0169835
          28     1.29636    0.384987   0.0148257
          28     1.53206    0.470682   0.0179141
          28     1.76777    0.541567   0.0195131
          28     2.00347    0.510214   0.0185681
          28     2.23917    0.564741   0.0227939
          28     2.47487    0.448489   0.0190888
          28     2.71058      0.4552   0.0189695
          28     2.94628    0.425457   0.0178341
          28     3.18198    0.371549   0.0145208
          28     3.41768    0.266042   0.0137196
          28     3.65339    0.191439   0.0140145
          28     3.88909    0.132588   0.0123923
          28     4.12479    0.109127  0.00893973
          28     4.36049   0.0760387  0.00676263
          28     4.59619   0.0656824  0.00840298
          28      4.8319   0.0561352  0.00624216
          28      5.0676   0.0317363  0.00577763
          28      5.3033   0.0203354  0.00422138
          28       5.539   0.0241577  0.00506048
          28     5.77471  0.00564698  0.00226314
          28     6.01041  0.00832361   0.0032309
          28     6.24611  0.00106987 0.000531008
          28     6.48181           0           0
          28     6.71751           0           0
          28     6.95322           0           0
          29    0.117851  0.00813613  0.00245651
          29    0.353553   0.0663061    0.007924
          29    0.589256    0.124399  0.00926811
          29    0.824958    0.236812    0.016058
          29     1.06066    0.280621   0.0167903
          29     1.29636    0.389131   0.0148824
          29     1.53206     0.46557    0.018011
          29     1.76777    0.542856   0.0188827
          29     2.00347    0.512127    0.018026
          29     2.23917    0.560364   0.0224242
          29     2.47487    0.449025   0.0184381
          29     2.71058    0.460647   0.0190816
          29     2.94628    0.431258    0.018138
          29     3.18198    0.373071   0.0140997
          29     3.41768     0.26307   0.0135647
          29     3.65339    0.188378   0.0138615
          29     3.88909    0.134599    0.012127
          29     4.12479    0.109483  0.00863854
          29     4.36049   0.0760011  0.00652954
          29     4.59619   0.0639715  0.00828555
          29      4.8319   0.0545564  0.00622339
          29      5.0676   0.0318834  0.00558027
          29      5.3033    0.019822  0.00410692
          29       5.539   0.0251183  0.00497632
          29     5.77471  0.00579596     0.00219
          29     6.01041  0.00831831  0.00311949
          29     6.24611  0.00103298 0.000513977
          29     6.48181           0           0
          29     6.71751           0           0
          29     6.95322           0           0
          30    0.117851  0.00838598   0.0023873
          30    0.353553   0.0667738  0.00767366
          30    0.589256    0.122881   0.0090826
          30    0.824958    0.234475   0.0156918
          30     1.06066    0.281492   0.0162532
          30     1.29636    0.386371   0.0146401
          30     1.53206    0.465192   0.0174146
          30     1.76777    0.545995   0.0185124
          30     2.00347    0.512974    0.017445
          30     2.23917    0.557487   0.0218605
          30     2.47487    0.447266   0.0179072
          30     2.71058    0.462077    0.018499
          30     2.94628    0.437335   0.0185235
          30     3.18198     0.37238   0.0136466
          30     3.41768    0.261779   0.0131738
          30     3.65339    0.188844   0.0134073
          30     3.88909    0.135247     0.01174
          30     4.12479    0.109506  0.00835062
          30     4.36049   0.0773929  0.00645853
          30     4.59619   0.0633442  0.00803308
          30      4.8319   0.0545425  0.00601596
          30      5.0676   0.0317175  0.00539673
          30      5.3033   0.0191721   0.0040211
          30       5.539   0.0244862  0.00485042
          30     5.77471  0.00619644  0.00215331
          30     6.01041  0.00804103   0.0030278
          30     6.24611 0.000998548 0.000497997
          30     6.48181           0           0
          30     6.71751           0           0
          30     6.95322           0           0
          31    0.117851  0.00816993  0.00232005
          31    0.353553   0.0666948  0.00742653
          31    0.589256    0.122198   0.0088153
          31    0.824958    0.235616    0.015227
          31     1.06066    0.279842   0.0158124
          31     1.29636    0.386101   0.0141703
          31     1.53206    0.464249   0.0168783
          31     1.76777     0.54864   0.0181032
          31     2.00347    0.517034   0.0173483
          31     2.23917    0.553925   0.0214436
          31     2.47487    0.450313   0.0175869
          31     2.71058    0.462504   0.0179072
          31     2.94628    0.436946     0.01793
          31     3.18198     0.37188   0.0132155
          31     3.41768    0.257801    0.013336
          31     3.65339    0.188125   0.0129941
          31     3.88909    0.138234   0.0117351
          31     4.12479    0.108321  0.00816491
          31     4.36049   0.0773016  0.00625083
          31     4.59619   0.0620283    0.007881
          31      4.8319   0.0544539  0.00582254
          31      5.0676   0.0318979  0.00522565
          31      5.3033   0.0191422   0.0038915
          31       5.539   0.0251441  0.00473836
          31     5.77471  0.00704547    0.002245
          31     6.01041  0.00778164  0.00294122
          31     6.24611 0.000966336 0.000482973
          31     6.48181           0           0
          31     6.71751           0           0
          31     6.95322           0           0
          32    0.117851  0.00792654  0.00226028
          32    0.353553    0.066939  0.00719847
          32    0.589256    0.121366  0.00857895
          32    0.824958    0.231092   0.0154085
          32     1.06066    0.286087   0.0165055
          32     1.29636    0.389069   0.0140351
          32     1.53206     0.45936   0.0170444
          32     1.76777    0.546451   0.0176693
          32     2.00347    0.521553   0.0173849
          32     2.23917    0.556059   0.0208794
          32     2.47487    0.452521   0.0171754
          32     2.71058    0.465002   0.0175209
          32     2.94628    0.437578   0.0173809
          32     3.18198    0.367776   0.0134244
          32     3.41768    0.255642   0.0130928
          32     3.65339    0.183776   0.0132958
          32     3.88909    0.140354   0.0115584
          32     4.12479    0.108619  0.00791521
          32     4.36049    0.076508  0.00610566
          32     4.59619   0.0612251  0.00767553
          32      4.8319   0.0546569  0.00564412
          32      5.0676   0.0314049  0.00508555
          32      5.3033   0.0185594  0.00381329
          32       5.539   0.0254647  0.00460112
          32     5.77471  0.00724571  0.00218375
          32     6.01041   0.0078908  0.00285133
          32     6.24611  0.00222461  0.00132389
          32     6.48181           0           0
          32     6.71751           0           0
          32     6.95322           0           0
          33    0.117851  0.00778537  0.00219619
          33    0.353553   0.0670595  0.00698134
          33    0.589256    0.119842  0.00845324
          33    0.824958    0.226236    0.015688
          33     1.06066    0.287544   0.0160695
          33     1.29636    0.392503   0.0140236
          33     1.53206    0.457917   0.0165888
          33     1.76777     0.54767   0.0171759
          33     2.00347    0.519126   0.0170267
          33     2.23917    0.556363   0.0202489
          33     2.47487    0.457556   0.0173773
          33     2.71058    0.463732   0.0170359
          33     2.94628    0.436648   0.0168791
          33     3.18198    0.371369   0.0134898
          33     3.41768    0.257193   0.0127875
          33     3.65339    0.181505   0.0130855
          33     3.88909    0.140434   0.0112084
          33     4.12479    0.108484  0.00767651
          33     4.36049   0.0770103  0.00594127
          33     4.59619   0.0598683  0.00756192
          33      4.8319   0.0532746  0.00563982
          33      5.0676   0.0304664  0.00501729
          33      5.3033   0.0190747   0.0037324
          33       5.539   0.0247937  0.00451035
          33     5.77471  0.00826566   0.0023437
          33     6.01041  0.00807751  0.00277104
          33     6.24611  0.00253185  0.00131894
          33     6.48181 2.47574e-05 2.43794e-05
          33     6.71751           0           0
          33     6.95322           0           0
          34    0.117851  0.00835736  0.00220482
          34    0.353553   0.0655966  0.00692759
          34    0.589256    0.117453  0.00853552
          34    0.824958    0.221652   0.0158822
          34     1.06066    0.285922   0.0156785
          34     1.29636    0.391606   0.0136398
          34     1.53206    0.462431   0.0167037
          34     1.76777     0.54881   0.0167085
          34     2.00347    0.521375   0.0166738
          34     2.23917    0.556124   0.0196547
          34     2.47487    0.459849   0.0170168
          34     2.71058    0.463298   0.0165404
          34     2.94628    0.436837   0.0163837
          34     3.18198    0.372206    0.013119
          34     3.41768    0.261273   0.0130461
          34     3.65339    0.179053   0.0129282
          34     3.88909    0.139283   0.0109377
          34     4.12479    0.109379  0.00750283
          34     4.36049   0.0761951  0.00582219
          34     4.59619   0.0595796  0.00734502
          34      4.8319   0.0535259  0.00547954
          34      5.0676   0.0306693  0.00487382
          34      5.3033   0.0190263  0.00362294
          34       5.539   0.0240725  0.00443498
          34     5.77471  0.00840702  0.00227902
          34     6.01041   0.0078912  0.00269579
          34     6.24611  0.00245739  0.00128225
          34     6.48181 2.40292e-05 2.36732e-05
          34     6.71751           0           0
          34     6.95322           0           0
          35    0.117851  0.00811858  0.00215472
          35    0.353553   0.0650794  0.00674893
          35    0.589256    0.116622  0.00833207
          35    0.824958    0.219206   0.0156156
          35     1.06066    0.284108   0.0153351
          35     1.29636    0.391804   0.0132516
          35     1.53206    0.465747   0.0165523
          35     1.76777    0.547947   0.0162533
          35     2.00347    0.523245   0.0163019
          35     2.23917    0.555993   0.0190936
          35     2.47487    0.461622   0.0166227
          35     2.71058    0.460909   0.0162394
          35     2.94628     0.43948   0.0161274
          35     3.18198    0.371811   0.0127501
          35     3.41768    0.261776    0.012683
          35     3.65339    0.180378   0.0126266
          35     3.88909    0.138764   0.0106375
          35     4.12479    0.108461  0.00734446
          35     4.36049    0.074972  0.00578288
          35     4.59619   0.0605493  0.00719888
          35      4.8319   0.0537722  0.00532851
          35      5.0676   0.0315282  0.00480965
          35      5.3033   0.0188329  0.00352459
          35       5.539   0.0233847  0.00436127
          35     5.77471  0.00816682  0.00222653
          35     6.01041  0.00766573  0.00262818
          35     6.24611  0.00238718  0.00124753
          35     6.48181 2.33427e-05 2.30068e-05
          35     6.71751           0           0
          35     6.95322           0           0
          36    0.117851  0.00814119  0.00209498
          36    0.353553   0.0665396  0.00671757
          36    0.589256    0.117052  0.00811176
          36    0.824958    0.216838   0.0153605
          36     1.06066    0.280897   0.0152415
          36     1.29636    0.390789   0.0129222
          36     1.53206    0.466543   0.0161116
          36     1.76777    0.544829   0.0160983
          36     2.00347    0.523579   0.0158525
          36     2.23917    0.556743    0.018578
          36     2.47487    0.465251   0.0165523
          36     2.71058    0.460367   0.0157974
          36     2.94628    0.440835   0.0157362
          36     3.18198    0.373383   0.0124924
          36     3.41768    0.262912   0.0123815
          36     3.65339    0.180884    0.012286
          36     3.88909    0.140543   0.0104895
          36     4.12479    0.106085  0.00751491
          36     4.36049   0.0729772  0.00595637
          36     4.59619   0.0628722  0.00736414
          36      4.8319   0.0541954  0.00519728
          36      5.0676   0.0313181  0.00468063
          36      5.3033   0.0183097  0.00346529
          36       5.539   0.0227351  0.00428823
          36     5.77471  0.00793997  0.00217621
          36     6.01041   0.0074528  0.00256379
          36     6.24611  0.00232087  0.00121464
          36     6.48181 2.26943e-05 2.23768e-05
          36     6.71751           0           0
          36     6.95322           0           0
          37    0.117851  0.00792263  0.00204973
          37    0.353553   0.0664724  0.00653635
          37    0.589256    0.119343  0.00820951
          37    0.824958    0.214005   0.0152042
          37     1.06066    0.280288   0.0148418
          37     1.29636      0.3895   0.0126372
          37     1.53206    0.467132   0.0156869
          37     1.76777    0.545052   0.0156648
          37     2.00347    0.523784   0.0154254
          37     2.23917    0.555329   0.0181296
          37     2.47487    0.463378   0.0162105
          37     2.71058    0.462065   0.0154614
          37     2.94628    0.441683   0.0153337
          37     3.18198    0.376223   0.0124735
          37     3.41768    0.262736   0.0120481
          37     3.65339    0.182644   0.0120794
          37     3.88909    0.139569   0.0102511
          37     4.12479    0.105921  0.00731361
          37     4.36049   0.0726388  0.00580499
          37     4.59619   0.0645881  0.00736231
          37      4.8319    0.053346  0.00512575
          37      5.0676   0.0310531  0.00456162
          37      5.3033   0.0179694   0.0033883
          37       5.539   0.0224533  0.00418158
          37     5.77471  0.00772537  0.00212795
          37     6.01041  0.00725137   0.0025024
          37     6.24611  0.00225814  0.00118343
          37     6.48181 2.20809e-05 2.17805e-05
          37     6.71751           0           0
          37     6.95322           0           0
          38    0.117851  0.00785604  0.00199687
          38    0.353553   0.0651774  0.00649134
          38    0.589256    0.117465  0.00820543
          38    0.824958    0.212676   0.0148621
          38     1.06066    0.279217   0.0144898
          38     1.29636    0.389714   0.0123064
          38     1.53206    0.465841   0.0153271
          38     1.76777    0.546156   0.0152913
          38     2.00347    0.523962   0.0150205
          38     2.23917     0.55692   0.0177222
          38     2.47487    0.465167   0.0158824
          38     2.71058    0.462815   0.0150728
          38     2.94628     0.44305    0.014991
          38     3.18198    0.376956   0.0121668
          38     3.41768    0.265279   0.0119964
          38     3.65339    0.182227   0.0117687
          38     3.88909    0.136802   0.0103481
          38     4.12479    0.107588  0.00730874
          38     4.36049   0.0727382  0.00565308
          38     4.59619    0.064971  0.00717852
          38      4.8319   0.0519422  0.00517954
          38      5.0676    0.031202  0.00444401
          38      5.3033   0.0179395  0.00329927
          38       5.539   0.0218711  0.00411188
          38     5.77471  0.00753211  0.00208071
          38     6.01041  0.00706628  0.00244338
          38     6.24611  0.00219872  0.00115378
          38     6.48181 2.14998e-05  2.1215e-05
          38     6.71751           0           0
          38     6.95322           0           0
          39    0.117851  0.00782917  0.00194585
          39    0.353553   0.0643386  0.00637887
          39    0.589256    0.115699  0.00818291
          39    0.824958    0.211666   0.0145153
          39     1.06066    0.277838   0.0141837
          39     1.29636    0.389326    0.011997
          39     1.53206    0.467622   0.0150372
          39     1.76777    0.547401   0.0149499
          39     2.00347    0.526666   0.0148767
          39     2.23917    0.559747   0.0174918
          39     2.47487    0.468415   0.0158037
          39     2.71058    0.458269   0.0153566
          39     2.94628    0.443048   0.0146066
          39     3.18198    0.376317   0.0118716
          39     3.41768     0.26607   0.0117148
          39     3.65339    0.180554   0.0115852
          39     3.88909    0.134569   0.0103208
          39     4.12479    0.110424   0.0076518
          39     4.36049   0.0750628  0.00596697
          39     4.59619   0.0636459  0.00711572
          39      4.8319    0.050715  0.00519006
          39      5.0676    0.030557  0.00437662
          39      5.3033   0.0174795  0.00324658
          39       5.539   0.0213103   0.0040445
          39     5.77471  0.00733898   0.0020363
          39     6.01041  0.00766158  0.00245218
          39     6.24611  0.00276242  0.00125436
          39     6.48181 2.09486e-05 2.06782e-05
          39     6.71751           0           0
          39     6.95322           0           0
          40    0.117851  0.00805692  0.00191049
          40    0.353553   0.0644989  0.00622141
          40    0.589256    0.113589  0.00824577
          40    0.824958    0.207755   0.0146698
          40     1.06066    0.277311   0.0138389
          40     1.29636    0.387731   0.0118026
          40     1.53206    0.467847    0.014663
          40     1.76777    0.548139   0.0145943
          40     2.00347    0.524296   0.0146924
          40     2.23917    0.563359   0.0174235
          40     2.47487    0.475805   0.0170489
          40     2.71058    0.458201   0.0149728
          40     2.94628     0.44543   0.0144345
          40     3.18198    0.373702   0.0118593
          40     3.41768    0.268781   0.0117314
          40     3.65339    0.178306   0.0115116
          40     3.88909     0.13329   0.0101418
          40     4.12479    0.110925  0.00747686
          40     4.36049   0.0758932   0.0058753
          40     4.59619   0.0631073  0.00695818
          40      4.8319    0.050015   0.0051073
          40      5.0676    0.029793  0.00433336
          40      5.3033   0.0180188   0.0032099
          40       5.539   0.0207966  0.00397588
          40     5.77471  0.00717048  0.00199235
          40     6.01041  0.00754221  0.00239378
          40     6.24611  0.00297249  0.00124047
          40     6.48181 2.04248e-05 2.01679e-05
          40     6.71751           0           0
          40     6.95322           0           0
          41    0.117851  0.00893379  0.00205529
          41    0.353553   0.0633681  0.00617158
          41    0.589256    0.112057   0.0081858
          41    0.824958    0.207588    0.014313
          41     1.06066    0.278627   0.0135638
          41     1.29636    0.386272   0.0116046
          41     1.53206    0.466891   0.0143365
          41     1.76777    0.548265   0.0142389
          41     2.00347    0.521403   0.0146162
          41     2.23917    0.566722   0.0173201
          41     2.47487    0.480024   0.0171473
          41     2.71058    0.458986   0.0146282
          41     2.94628    0.445955   0.0140919
          41     3.18198    0.371925   0.0117025
          41     3.41768    0.270892   0.0116337
          41     3.65339    0.176305   0.0114036
          41     3.88909    0.134571  0.00997506
          41     4.12479     0.10978  0.00738158
          41     4.36049   0.0768758  0.00581357
          41     4.59619   0.0622376   0.0068426
          41      4.8319   0.0491405  0.00505704
          41      5.0676   0.0291036  0.00428217
          41      5.3033   0.0177919  0.00313962
          41       5.539   0.0208526   0.0038793
          41     5.77471  0.00709788  0.00194508
          41     6.01041  0.00736357  0.00234205
          41     6.24611  0.00291328  0.00121163
          41     6.48181 0.000382592 0.000358264
          41     6.71751 2.92258e-05 2.88672e-05
          41     6.95322           0           0
          42    0.117851  0.00880408  0.00201045
          42    0.353553    0.064536  0.00613414
          42    0.589256    0.112451  0.00800036
          42    0.824958    0.206593   0.0140067
          42     1.06066      0.2796   0.0132757
          42     1.29636    0.388145   0.0114784
          42     1.53206    0.464629   0.0141724
          42     1.76777    0.546295   0.0140355
          42     2.00347    0.519258   0.0144247
          42     2.23917    0.571078   0.0174469
          42     2.47487    0.479905   0.0167395
          42     2.71058    0.463688   0.0150167
          42     2.94628    0.443607   0.0139507
          42     3.18198    0.370081   0.0115681
          42     3.41768    0.271369   0.0113665
          42     3.65339    0.175978   0.0111367
          42     3.88909    0.133257  0.00982381
          42     4.12479    0.109062  0.00724065
          42     4.36049   0.0801095  0.00651269
          42     4.59619    0.061032  0.00678506
          42      4.8319   0.0479835  0.00506727
          42      5.0676   0.0284495  0.00422987
          42      5.3033   0.0174525  0.00308315
          42       5.539   0.0203613  0.00381792
          42     5.77471  0.00693537  0.00190554
          42     6.01041  0.00719603  0.00229227
          42     6.24611  0.00286466  0.00118375
          42     6.48181 0.000425355 0.000352277
          42     6.71751 0.000859788 0.000821099
          42     6.95322 0.000348843 0.000344665
          43    0.117851  0.00879313  0.00196372
          43    0.353553   0.0646767   0.0059931
          43    0.589256    0.112659  0.00781702
          43    0.824958    0.204188    0.013886
          43     1.06066    0.279402   0.0129685
          43     1.29636    0.388601   0.0112206
          43     1.53206    0.463867   0.0138633
          43     1.76777    0.546751   0.0137165
          43     2.00347    0.517751   0.0141677
          43     2.23917    0.571233   0.0170418
          43     2.47487    0.482144   0.0164993
          43     2.71058    0.467494   0.0151421
          43     2.94628    0.443231   0.0136313
          43     3.18198     0.36768   0.0115456
          43     3.41768    0.269672    0.011228
          43     3.65339     0.18015   0.0116331
          43     3.88909    0.133468  0.00959761
          43     4.12479    0.108512  0.00709314
          43     4.36049   0.0803504  0.00636568
          43     4.59619   0.0602511  0.00667206
          43      4.8319   0.0470006  0.00504386
          43      5.0676   0.0280805  0.00414756
          43      5.3033   0.0170467  0.00303804
          43       5.539   0.0198878  0.00375838
          43     5.77471  0.00677408  0.00186804
          43     6.01041  0.00702868  0.00224506
          43     6.24611  0.00279804   0.0011581
          43     6.48181  0.00142372  0.00104496
          43     6.71751  0.00109819 0.000835897
          43     6.95322 0.000340731 0.000336745
          44    0.117851  0.00859329  0.00192924
          44    0.353553   0.0632885  0.00601553
          44    0.589256      0.1126  0.00763958
          44    0.824958      0.2033   0.0135988
          44     1.06066    0.277497   0.0128129
          44     1.29636    0.387532   0.0110164
          44     1.53206    0.463722    0.013549
          44     1.76777    0.550501    0.013908
          44     2.00347    0.518219   0.0138534
          44     2.23917    0.571111    0.016655
          44     2.47487    0.485381   0.0164387
          44     2.71058    0.470653   0.0151238
          44     2.94628    0.444244   0.0133591
          44     3.18198    0.364614   0.0116832
          44     3.41768    0.268457   0.0110385
          44     3.65339    0.180778   0.0113857
          44     3.88909    0.133285  0.00938122
          44     4.12479    0.107433  0.00701345
          44     4.36049   0.0800592  0.00622767
          44     4.59619   0.0604588  0.00652365
          44      4.8319   0.0461539  0.00499977
          44      5.0676   0.0275884  0.00408239
          44      5.3033   0.0170356  0.00296902
          44       5.539   0.0195893   0.0036848
          44     5.77471  0.00662012  0.00183192
          44     6.01041  0.00686893  0.00219971
          44     6.24611  0.00273445  0.00113352
          44     6.48181  0.00262923  0.00156943
          44     6.71751  0.00107323 0.000817272
          44     6.95322 0.000332987 0.000329181
          45    0.117851  0.00840232  0.00189579
          45    0.353553    0.062244  0.00597184
          45    0.589256    0.112298  0.00747577
          45    0.824958    0.202537    0.013318
          45     1.06066    0.277542   0.0125282
          45     1.29636    0.389794   0.0110013
          45     1.53206    0.466242   0.0134802
          45     1.76777    0.551467   0.0136324
          45     2.00347    0.513117   0.0144547
          45     2.23917    0.570323   0.0163035
          45     2.47487      0.4881   0.0162967
          45     2.71058    0.471816   0.0148324
          45     2.94628    0.443244   0.0130996
          45     3.18198    0.366017   0.0115074
          45     3.41768    0.267801   0.0108126
          45     3.65339     0.18045   0.0111374
          45     3.88909    0.133322  0.00917282
          45     4.12479    0.106667  0.00689938
          45     4.36049    0.080253  0.00609229
          45     4.59619   0.0600859  0.00638933
          45      4.8319   0.0460554  0.00488964
          45      5.0676   0.0274607  0.00399367
          45      5.3033   0.0168724  0.00290752
          45       5.539   0.0192242  0.00362096
          45     5.77471  0.00647301  0.00179711
          45     6.01041  0.00671629  0.00215612
          45     6.24611  0.00267369  0.00110996
          45     6.48181  0.00362503   0.0018233
          45     6.71751  0.00120552 0.000809746
          45     6.95322 0.000325587 0.000321949
          46    0.117851  0.00824335  0.00186123
          46    0.353553   0.0617067  0.00586614
          46    0.589256    0.113435   0.0073992
          46    0.824958    0.200764    0.013146
          46     1.06066    0.279092   0.0123514
          46     1.29636     0.39165   0.0109176
          46     1.53206    0.469169   0.0135012
          46     1.76777     0.55195   0.0133446
          46     2.00347     0.51173   0.0142067
          46     2.23917    0.566636   0.0163607
          46     2.47487    0.486099   0.0160648
          46     2.71058    0.471104    0.014527
          46     2.94628    0.443655   0.0128213
          46     3.18198     0.36611   0.0112576
          46     3.41768    0.270835   0.0109949
          46     3.65339    0.179607   0.0109271
          46     3.88909    0.134476  0.00904565
          46     4.12479    0.106815    0.006751
          46     4.36049   0.0796107  0.00599361
          46     4.59619   0.0598761  0.00625387
          46      4.8319   0.0458665  0.00478699
          46      5.0676   0.0268637  0.00395122
          46      5.3033   0.0165056  0.00286735
          46       5.539   0.0188062  0.00356628
          46     5.77471  0.00633229  0.00176354
          46     6.01041  0.00658331  0.00211334
          46     6.24611  0.00293289  0.00111569
          46     6.48181  0.00398077  0.00181804
          46     6.71751  0.00159847 0.000882349
          46     6.95322 0.000318509 0.000315028
          47    0.117851  0.00806796  0.00182988
          47    0.353553   0.0604297  0.00587868
          47    0.589256    0.114657  0.00734195
          47    0.824958    0.198426   0.0130724
          47     1.06066    0.280579   0.0121778
          47     1.29636    0.399404   0.0131539
          47     1.53206     0.46725   0.0133496
          47     1.76777    0.549901    0.013217
          47     2.00347    0.512249   0.0139139
          47     2.23917    0.564043   0.0162168
          47     2.47487    0.486334   0.0157247
          47     2.71058     0.46964   0.0142915
          47     2.94628    0.441882   0.0126704
          47     3.18198     0.36549   0.0110351
          47     3.41768    0.270099   0.0107856
          47     3.65339    0.180846   0.0107647
          47     3.88909    0.134475  0.00885319
          47     4.12479    0.107166  0.00661647
          47     4.36049   0.0811489  0.00606025
          47     4.59619   0.0610242   0.0062253
          47      4.8319   0.0457505  0.00468654
          47      5.0676   0.0264683  0.00388688
          47      5.3033   0.0161718  0.00282571
          47       5.539   0.0186448  0.00349405
          47     5.77471  0.00621842  0.00172969
          47     6.01041  0.00734251  0.00220053
          47     6.24611  0.00287049  0.00109369
          47     6.48181  0.00389607  0.00178133
          47     6.71751  0.00156446 0.000864231
          47     6.95322 0.000311732 0.000308398
          48    0.117851  0.00791916  0.00179779
          48    0.353553   0.0596678  0.00580538
          48    0.589256    0.115577  0.00724643
          48    0.824958     0.19705   0.0128723
          48     1.06066    0.282041   0.0120115
          48     1.29636    0.398506   0.0129105
          48     1.53206    0.465847   0.0131449
          48     1.76777    0.553683   0.0134718
          48     2.00347    0.514417   0.0137919
          48     2.23917    0.563555   0.0158862
          48     2.47487    0.486247   0.0153973
          48     2.71058    0.469957   0.0139972
          48     2.94628    0.439998   0.0125458
          48     3.18198    0.362781   0.0111328
          48     3.41768    0.268983   0.0106185
          48     3.65339    0.179699   0.0106014
          48     3.88909    0.135033  0.00868633
          48     4.12479     0.10797  0.00652728
          48     4.36049   0.0834366  0.00635113
          48     4.59619   0.0605267  0.00611545
          48      4.8319      0.0453   0.0046105
          48      5.0676   0.0266249  0.00380906
          48      5.3033    0.016939  0.00286909
          48       5.539   0.0188533  0.00342747
          48     5.77471  0.00608887   0.0016985
          48     6.01041  0.00718954  0.00215999
          48     6.24611  0.00281068  0.00107254
          48     6.48181  0.00381491  0.00174607
          48     6.71751  0.00153186 0.000846841
          48     6.95322 0.000305238 0.000302042
          49    0.117851  0.00805433  0.00176618
          49    0.353553   0.0591081  0.00571381
          49    0.589256    0.114129  0.00724184
          49    0.824958    0.195068   0.0127613
          49     1.06066    0.281965   0.0117666
          49     1.29636    0.401613   0.0130156
          49     1.53206    0.469444   0.0133597
          49     1.76777    0.554653   0.0132318
          49     2.00347    0.514201   0.0135121
          49     2.23917    0.567095   0.0159514
          49     2.47487    0.487322   0.0151205
          49     2.71058    0.465298   0.0144662
          49     2.94628    0.436465   0.0127775
          49     3.18198    0.361054   0.0110387
          49     3.41768    0.266732   0.0106376
          49     3.65339    0.179183   0.0103976
          49     3.88909    0.136522  0.00863578
          49     4.12479    0.110002  0.00670277
          49     4.36049   0.0843137  0.00628179
          49     4.59619   0.0598317  0.00603001
          49      4.8319   0.0466342   0.0047055
          49      5.0676   0.0260893  0.00376879
          49      5.3033   0.0170368   0.0028122
          49       5.539    0.019241  0.00337938
          49     5.77471  0.00596461  0.00166838
          49     6.01041  0.00704282  0.00212089
          49     6.24611  0.00275332  0.00105218
          49     6.48181  0.00373705  0.00171217
          49     6.71751   0.0015006 0.000830135
          49     6.95322 0.000299008 0.000295942
          50    0.117851  0.00813943   0.0017329
          50    0.353553   0.0587756   0.0056092
          50    0.589256    0.113146  0.00716341
          50    0.824958    0.194061   0.0125457
          50     1.06066     0.28128   0.0115512
          50     1.29636    0.399718   0.0128925
          50     1.53206    0.468195   0.0131508
          50     1.76777    0.559265   0.0137473
          50     2.00347    0.519321   0.0141788
          50     2.23917    0.570603   0.0160137
          50     2.47487    0.486912   0.0148237
          50     2.71058    0.464175   0.0142204
          50     2.94628    0.432315   0.0131786
          50     3.18198    0.359374   0.0109452
          50     3.41768    0.265595   0.0104855
          50     3.65339    0.177955   0.0102619
          50     3.88909    0.136694  0.00846477
          50     4.12479    0.111057   0.0066512
          50     4.36049   0.0849216   0.0061855
          50     4.59619   0.0603584  0.00593236
          50      4.8319   0.0470795  0.00463241
          50      5.0676   0.0255752  0.00372832
          50      5.3033   0.0172723   0.0027658
          50       5.539   0.0196078  0.00333165
          50     5.77471  0.00593137  0.00163534
          50     6.01041  0.00690196  0.00208314
          50     6.24611  0.00269826  0.00103258
          50     6.48181  0.00366231  0.00167955
          50     6.71751  0.00147059 0.000814075
          50     6.95322 0.000293028 0.000290083
